,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count
3868,Brighton,4,h,2000000.0,11.2,3186.0,4.0,2.0,2.0,286.0,283.0,1999.0,-37.8981,145.0,10579.0,,,
3869,Brighton,3,t,1990000.0,11.2,3186.0,3.0,2.0,2.0,0.0,189.0,1935.0,-37.901,145.0026,10579.0,,,
3870,Brighton,3,h,3025000.0,11.2,3186.0,3.0,2.0,4.0,649.0,195.0,1967.0,-37.9056,144.9893,10579.0,,,
3871,Brighton,3,u,1221000.0,11.2,3186.0,3.0,2.0,2.0,0.0,109.0,1975.0,-37.9163,144.9901,10579.0,,,
3872,Brighton East,5,h,2140000.0,10.7,3187.0,5.0,2.0,2.0,780.0,206.0,1950.0,-37.9173,145.0142,6938.0,,,
3873,Brighton East,3,h,1635000.0,10.7,3187.0,3.0,1.0,1.0,597.0,131.0,1925.0,-37.9064,145.0229,6938.0,,,
3874,Brighton East,4,t,1700000.0,10.7,3187.0,4.0,3.0,2.0,312.0,118.0,1950.0,-37.9295,145.0144,6938.0,,,
3875,Brighton East,5,h,1900000.0,10.7,3187.0,5.0,3.0,2.0,583.0,271.0,2009.0,-37.9057,145.0101,6938.0,,,
3876,Brighton East,3,t,972000.0,10.7,3187.0,3.0,2.0,1.0,119.0,160.0,2000.0,-37.9084,145.0118,6938.0,,,
3877,Brunswick,3,h,1652000.0,5.2,3056.0,3.0,1.0,2.0,506.0,196.8,1921.0,-37.7723,144.9694,11918.0,3056.0,94.67264573991031,446.0
3878,Brunswick,2,u,735000.0,5.2,3056.0,2.0,1.0,2.0,173.0,77.0,1970.0,-37.7586,144.9653,11918.0,3056.0,94.67264573991031,446.0
3879,Brunswick,3,h,1210000.0,5.2,3056.0,3.0,1.0,0.0,282.0,112.0,1900.0,-37.7674,144.966,11918.0,3056.0,94.67264573991031,446.0
3880,Brunswick,1,u,528000.0,5.2,3056.0,1.0,1.0,1.0,0.0,58.0,2010.0,-37.7767,144.9676,11918.0,3056.0,94.67264573991031,446.0
3881,Brunswick,3,h,1115000.0,5.2,3056.0,3.0,1.0,1.0,249.0,116.0,1925.0,-37.7669,144.9664,11918.0,3056.0,94.67264573991031,446.0
3882,Brunswick,2,u,320000.0,5.2,3056.0,2.0,1.0,1.0,638.0,48.0,1970.0,-37.762,144.9647,11918.0,3056.0,94.67264573991031,446.0
3883,Brunswick,3,h,1260000.0,5.2,3056.0,3.0,2.0,1.0,192.0,120.0,1910.0,-37.7743,144.9637,11918.0,3056.0,94.67264573991031,446.0
3884,Brunswick,4,h,1210000.0,5.2,3056.0,4.0,2.0,1.0,373.0,200.0,2009.0,-37.7733,144.9599,11918.0,3056.0,94.67264573991031,446.0
3885,Brunswick,4,h,1385000.0,5.2,3056.0,4.0,2.0,4.0,650.0,173.45,1950.0,-37.7575,144.9716,11918.0,3056.0,94.67264573991031,446.0
3886,Brunswick,3,t,981000.0,5.2,3056.0,3.0,2.0,1.0,122.0,140.0,2012.0,-37.7698,144.9661,11918.0,3056.0,94.67264573991031,446.0
3887,Brunswick,1,u,418000.0,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,-37.7783,144.9635,11918.0,3056.0,94.67264573991031,446.0
3888,Brunswick,2,u,585000.0,5.2,3056.0,2.0,1.0,1.0,430.0,258.0,2006.0,-37.7609,144.9623,11918.0,3056.0,94.67264573991031,446.0
3889,Brunswick,4,h,1900000.0,5.2,3056.0,4.0,3.0,2.0,0.0,212.0,2012.0,-37.775,144.9513,11918.0,3056.0,94.67264573991031,446.0
3890,Brunswick,2,h,884000.0,5.2,3056.0,2.0,1.0,0.0,148.0,75.0,1890.0,-37.7731,144.9568,11918.0,3056.0,94.67264573991031,446.0
3891,Brunswick,2,u,480000.0,5.2,3056.0,2.0,1.0,1.0,557.0,57.0,1960.0,-37.7732,144.951,11918.0,3056.0,94.67264573991031,446.0
3892,Brunswick East,4,h,1310000.0,4.5,3057.0,4.0,1.0,2.0,449.0,159.0,1930.0,-37.7671,144.9762,5533.0,3057.0,154.43243243243242,185.0
3893,Brunswick East,2,h,1283000.0,4.5,3057.0,2.0,1.0,1.0,263.0,109.0,1910.0,-37.7661,144.9742,5533.0,3057.0,154.43243243243242,185.0
3894,Brunswick East,2,h,1015000.0,4.5,3057.0,2.0,1.0,0.0,137.0,67.0,1890.0,-37.7738,144.9733,5533.0,3057.0,154.43243243243242,185.0
3895,Brunswick East,2,u,435000.0,4.5,3057.0,2.0,1.0,1.0,0.0,70.0,2011.0,-37.7755,144.9786,5533.0,3057.0,154.43243243243242,185.0
3896,Brunswick East,2,u,835000.0,4.5,3057.0,2.0,1.0,2.0,0.0,96.0,2005.0,-37.7761,144.975,5533.0,3057.0,154.43243243243242,185.0
3897,Brunswick East,3,h,1500000.0,4.5,3057.0,3.0,1.0,3.0,446.0,125.0,1940.0,-37.7682,144.9835,5533.0,3057.0,154.43243243243242,185.0
3898,Brunswick West,2,u,407500.0,5.9,3055.0,2.0,1.0,1.0,1097.0,67.0,1970.0,-37.7686,144.9421,7082.0,,,
3899,Brunswick West,2,h,825000.0,5.9,3055.0,2.0,1.0,0.0,207.0,77.0,1950.0,-37.7622,144.9406,7082.0,,,
3900,Brunswick West,3,h,645000.0,5.9,3055.0,3.0,3.0,1.0,131.0,109.0,2008.0,-37.7559,144.9378,7082.0,,,
3901,Brunswick West,3,h,1220000.0,5.9,3055.0,3.0,1.0,1.0,335.0,113.0,1940.0,-37.766,144.945,7082.0,,,
3902,Brunswick West,3,h,1100000.0,5.9,3055.0,3.0,2.0,1.0,169.0,139.0,1900.0,-37.7585,144.9504,7082.0,,,
3903,Brunswick West,3,t,670000.0,5.9,3055.0,3.0,1.0,2.0,109.0,104.0,2010.0,-37.7609,144.9416,7082.0,,,
3904,Brunswick West,2,u,640000.0,5.9,3055.0,2.0,1.0,1.0,559.0,57.0,1970.0,-37.7707,144.9488,7082.0,,,
3905,Brunswick West,2,h,545000.0,5.9,3055.0,2.0,1.0,1.0,0.0,59.0,1970.0,-37.7711,144.9487,7082.0,,,
3906,Brunswick West,4,h,1205000.0,5.9,3055.0,4.0,2.0,2.0,518.0,160.0,1980.0,-37.7606,144.9499,7082.0,,,
3907,Bulleen,3,u,860000.0,11.8,3105.0,3.0,1.0,1.0,0.0,110.0,1999.0,-37.7769,145.088,4480.0,,,
3908,Bulleen,2,t,599900.0,11.8,3105.0,2.0,1.0,2.0,135.0,76.0,1970.0,-37.7787,145.0918,4480.0,,,
3909,Bulleen,4,t,910000.0,11.8,3105.0,4.0,2.0,2.0,190.0,133.0,2000.0,-37.7664,145.0884,4480.0,,,
3910,Bulleen,3,h,1100000.0,11.8,3105.0,3.0,2.0,3.0,709.0,143.0,1970.0,-37.7612,145.0968,4480.0,,,
3911,Bulleen,5,h,1730000.0,11.8,3105.0,5.0,4.0,4.0,564.0,185.0,1955.0,-37.7735,145.0936,4480.0,,,
3912,Burwood,6,h,1591000.0,11.7,3125.0,6.0,2.0,2.0,665.0,209.0,1950.0,-37.8493,145.1283,5678.0,,,
3913,Burwood,3,t,975000.0,11.7,3125.0,3.0,2.0,2.0,267.0,150.0,2012.0,-37.8463,145.1071,5678.0,,,
3914,Burwood,2,h,1815000.0,11.7,3125.0,1.0,1.0,1.0,698.0,196.0,1960.0,-37.8518,145.1278,5678.0,,,
3915,Burwood,3,h,1590000.0,11.7,3125.0,3.0,2.0,4.0,862.0,179.3,1950.0,-37.8603,145.0979,5678.0,,,
3916,Burwood,4,h,1601000.0,11.7,3125.0,4.0,2.0,1.0,863.0,165.0,1940.0,-37.8539,145.1127,5678.0,,,
3917,Burwood,5,h,1225000.0,11.7,3125.0,5.0,1.0,2.0,633.0,182.0,1960.0,-37.8557,145.1285,5678.0,,,
3918,Camberwell,3,h,1930000.0,7.8,3124.0,3.0,1.0,2.0,643.0,116.0,1920.0,-37.8405,145.0924,8920.0,,,
3919,Camberwell,4,h,2216000.0,7.8,3124.0,4.0,2.0,0.0,670.0,176.0,1930.0,-37.8378,145.089,8920.0,,,
3920,Camberwell,4,h,2110000.0,7.8,3124.0,4.0,1.0,3.0,572.0,150.0,1910.0,-37.8411,145.062,8920.0,,,
3921,Camberwell,2,h,1900000.0,7.8,3124.0,2.0,1.0,3.0,633.0,134.3,1960.0,-37.8427,145.0824,8920.0,,,
3922,Camberwell,3,h,1620000.0,7.8,3124.0,3.0,2.0,2.0,575.0,155.0,2000.0,-37.8378,145.0909,8920.0,,,
3923,Camberwell,4,h,3550000.0,7.8,3124.0,4.0,2.0,1.0,790.0,251.0,1890.0,-37.8269,145.0661,8920.0,,,
3924,Camberwell,3,h,1905000.0,7.8,3124.0,3.0,1.0,2.0,400.0,145.0,1890.0,-37.8333,145.0616,8920.0,,,
3925,Camberwell,4,h,2990000.0,7.8,3124.0,4.0,2.0,2.0,742.0,280.0,1997.0,-37.8284,145.0673,8920.0,,,
3926,Camberwell,3,u,835000.0,7.8,3124.0,3.0,1.0,1.0,112.0,85.0,1960.0,-37.8378,145.0949,8920.0,,,
3927,Carlton North,4,h,3450000.0,3.2,3054.0,4.0,2.0,1.0,515.0,203.0,1905.0,-37.7817,144.9742,3106.0,,,
3928,Carnegie,2,u,635000.0,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1980.0,-37.8981,145.0619,7822.0,3163.0,94.2051282051282,156.0
3929,Carnegie,1,u,305000.0,11.4,3163.0,1.0,1.0,1.0,0.0,46.0,1960.0,-37.8858,145.0632,7822.0,3163.0,94.2051282051282,156.0
3930,Carnegie,3,h,1200000.0,11.4,3163.0,3.0,2.0,2.0,515.0,156.0,1930.0,-37.8924,145.0541,7822.0,3163.0,94.2051282051282,156.0
3931,Carnegie,3,u,945000.0,11.4,3163.0,3.0,1.0,2.0,1103.0,100.0,1987.0,-37.8958,145.0603,7822.0,3163.0,94.2051282051282,156.0
3932,Carnegie,4,h,1667000.0,11.4,3163.0,4.0,2.0,2.0,615.0,193.0,1920.0,-37.8928,145.0531,7822.0,3163.0,94.2051282051282,156.0
3933,Carnegie,1,u,330000.0,11.4,3163.0,1.0,1.0,1.0,0.0,46.0,1960.0,-37.8944,145.0616,7822.0,3163.0,94.2051282051282,156.0
3934,Carnegie,3,u,577000.0,11.4,3163.0,3.0,1.0,1.0,0.0,84.0,1965.0,-37.8866,145.0561,7822.0,3163.0,94.2051282051282,156.0
3935,Caulfield North,1,u,305000.0,8.1,3161.0,1.0,1.0,1.0,750.0,43.0,1965.0,-37.8678,145.0197,6923.0,,,
3936,Caulfield North,2,u,742500.0,8.1,3161.0,2.0,2.0,1.0,0.0,85.0,2011.0,-37.8607,145.0116,6923.0,,,
3937,Caulfield South,2,u,630000.0,9.3,3162.0,2.0,1.0,1.0,0.0,71.0,2003.0,-37.8937,145.0137,5051.0,,,
3938,Caulfield South,3,h,1350000.0,9.3,3162.0,3.0,2.0,1.0,305.0,129.0,1925.0,-37.8899,145.023,5051.0,,,
3939,Caulfield South,2,u,490000.0,9.3,3162.0,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8906,145.0259,5051.0,,,
3940,Chadstone,3,u,701000.0,13.6,3148.0,3.0,2.0,2.0,235.0,112.0,2000.0,-37.8856,145.0934,3582.0,,,
3941,Chadstone,3,t,905000.0,13.6,3148.0,3.0,1.0,2.0,418.0,132.0,1955.0,-37.886,145.096,3582.0,,,
3942,Chadstone,3,u,988000.0,13.6,3148.0,3.0,2.0,2.0,286.0,124.0,2008.0,-37.8755,145.0954,3582.0,,,
3943,Chadstone,3,t,820000.0,13.6,3148.0,3.0,2.0,2.0,213.0,115.0,2012.0,-37.8827,145.0942,3582.0,,,
3944,Clifton Hill,3,h,1500000.0,3.4,3068.0,3.0,1.0,1.0,230.0,127.0,1900.0,-37.788,144.9967,2954.0,3068.0,126.01298701298701,308.0
3945,Clifton Hill,2,u,641000.0,3.4,3068.0,2.0,1.0,1.0,72.0,90.0,1980.0,-37.7881,145.0058,2954.0,3068.0,126.01298701298701,308.0
3946,Clifton Hill,2,h,1250000.0,3.4,3068.0,2.0,1.0,0.0,158.0,95.0,1890.0,-37.7925,144.9995,2954.0,3068.0,126.01298701298701,308.0
3947,Clifton Hill,3,h,1652500.0,3.4,3068.0,3.0,1.0,0.0,276.0,170.0,1904.0,-37.7933,144.9938,2954.0,3068.0,126.01298701298701,308.0
3948,Clifton Hill,1,u,465000.0,3.4,3068.0,1.0,1.0,1.0,0.0,45.0,1970.0,-37.7881,145.0058,2954.0,3068.0,126.01298701298701,308.0
3949,Coburg,2,u,495000.0,7.8,3058.0,2.0,1.0,0.0,388.0,69.0,1960.0,-37.7506,144.9694,11204.0,,,
3950,Coburg,2,h,930000.0,7.8,3058.0,2.0,1.0,0.0,275.0,106.2,1920.0,-37.7424,144.9576,11204.0,,,
3951,Coburg,2,t,781000.0,7.8,3058.0,2.0,1.0,1.0,0.0,112.9,2014.0,-37.7422,144.9604,11204.0,,,
3952,Coburg,2,h,677776.0,7.8,3058.0,2.0,1.0,2.0,0.0,64.0,1980.0,-37.7519,144.9496,11204.0,,,
3953,Coburg,3,t,824000.0,7.8,3058.0,3.0,1.0,2.0,120.0,113.76,1990.0,-37.7462,144.9795,11204.0,,,
3954,Coburg,4,h,1500000.0,7.8,3058.0,4.0,2.0,1.0,453.0,187.0,1910.0,-37.7503,144.9481,11204.0,,,
3955,Coburg,4,h,1005000.0,7.8,3058.0,4.0,2.0,1.0,172.0,135.0,1900.0,-37.7483,144.9634,11204.0,,,
3956,Coburg,4,h,901000.0,7.8,3058.0,4.0,2.0,1.0,398.0,123.0,1950.0,-37.7364,144.9787,11204.0,,,
3957,Coburg,3,h,990000.0,7.8,3058.0,3.0,1.0,3.0,414.0,153.1,1930.0,-37.7432,144.9573,11204.0,,,
3958,Coburg,6,h,1455000.0,7.8,3058.0,6.0,3.0,4.0,768.0,285.0,1997.0,-37.7397,144.9603,11204.0,,,
3959,Coburg,3,h,1250000.0,7.8,3058.0,3.0,2.0,2.0,500.0,148.0,1900.0,-37.7382,144.9653,11204.0,,,
3960,Coburg,5,h,1790000.0,7.8,3058.0,5.0,3.0,2.0,635.0,108.0,1920.0,-37.7516,144.9593,11204.0,,,
3961,Coburg,2,u,650000.0,7.8,3058.0,2.0,1.0,1.0,136.0,81.0,1975.0,-37.7449,144.9754,11204.0,,,
3962,Coburg,3,t,720000.0,7.8,3058.0,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,11204.0,,,
3963,Coburg,3,t,720000.0,7.8,3058.0,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,11204.0,,,
3964,Collingwood,2,u,535000.0,1.6,3066.0,2.0,1.0,1.0,0.0,63.0,1970.0,-37.7981,144.9883,4553.0,3066.0,145.989898989899,297.0
3965,Collingwood,2,h,888000.0,1.6,3066.0,2.0,1.0,0.0,112.0,100.0,1900.0,-37.8001,144.9901,4553.0,3066.0,145.989898989899,297.0
3966,Collingwood,3,u,1000000.0,1.6,3066.0,3.0,2.0,2.0,0.0,148.0,2005.0,-37.8083,144.9908,4553.0,3066.0,145.989898989899,297.0
3967,Cremorne,3,h,1350000.0,2.5,3121.0,3.0,1.0,1.0,117.0,147.0,1900.0,-37.8298,144.9923,1123.0,3121.0,162.26273885350318,628.0
3968,Doncaster,4,h,1300000.0,13.9,3108.0,4.0,2.0,2.0,872.0,185.0,1970.0,-37.7906,145.1138,9028.0,,,
3969,Doncaster,4,h,1400000.0,13.9,3108.0,4.0,2.0,2.0,664.0,150.0,1980.0,-37.7895,145.1116,9028.0,,,
3970,Doncaster,4,h,1100000.0,13.9,3108.0,4.0,3.0,2.0,661.0,170.0,1965.0,-37.7905,145.1433,9028.0,,,
3971,Doncaster,3,h,1355000.0,13.9,3108.0,3.0,1.0,1.0,814.0,120.0,1965.0,-37.7909,145.1309,9028.0,,,
3972,Essendon,5,h,1652000.0,8.0,3040.0,5.0,2.0,1.0,697.0,196.0,1920.0,-37.7459,144.9159,9264.0,,,
3973,Essendon,3,h,1131000.0,8.0,3040.0,3.0,1.0,1.0,387.0,135.0,1900.0,-37.755,144.9272,9264.0,,,
3974,Essendon,1,u,310000.0,8.0,3040.0,1.0,1.0,1.0,845.0,45.0,1977.0,-37.7469,144.9206,9264.0,,,
3975,Essendon,3,u,700000.0,8.0,3040.0,3.0,1.0,1.0,227.0,120.0,2005.0,-37.7496,144.892,9264.0,,,
3976,Essendon,2,u,610000.0,8.0,3040.0,2.0,1.0,1.0,0.0,75.0,2012.0,-37.7504,144.8957,9264.0,,,
3977,Essendon,3,h,960000.0,8.0,3040.0,3.0,2.0,1.0,411.0,159.0,1990.0,-37.7544,144.8986,9264.0,,,
3978,Essendon,1,u,426500.0,8.0,3040.0,1.0,1.0,1.0,62.0,53.0,1960.0,-37.7578,144.9134,9264.0,,,
3979,Fairfield,2,u,676000.0,5.8,3078.0,2.0,1.0,1.0,0.0,87.0,2002.0,-37.7847,145.0109,2970.0,,,
3980,Fairfield,3,h,1500000.0,5.8,3078.0,3.0,1.0,2.0,574.0,150.0,1925.0,-37.783,145.0165,2970.0,,,
3981,Fawkner,3,h,660000.0,12.4,3060.0,3.0,1.0,2.0,585.0,88.0,1960.0,-37.695,144.9676,5070.0,,,
3982,Fawkner,3,h,741000.0,12.4,3060.0,3.0,1.0,3.0,578.0,128.0,1960.0,-37.6966,144.9695,5070.0,,,
3983,Fawkner,3,u,532000.0,12.4,3060.0,3.0,2.0,1.0,207.0,205.0,2007.0,-37.7049,144.9631,5070.0,,,
3984,Fawkner,3,h,1000000.0,12.4,3060.0,3.0,1.0,2.0,1069.0,120.0,1960.0,-37.6931,144.9596,5070.0,,,
3985,Fawkner,2,u,328000.0,12.4,3060.0,2.0,1.0,1.0,0.0,67.0,1970.0,-37.7071,144.9644,5070.0,,,
3986,Fawkner,3,t,543500.0,12.4,3060.0,3.0,3.0,3.0,247.0,103.0,2011.0,-37.7133,144.975,5070.0,,,
3987,Fitzroy North,1,u,330000.0,3.5,3068.0,1.0,1.0,1.0,0.0,32.0,1970.0,-37.777,144.9836,6244.0,3068.0,126.01298701298701,308.0
3988,Fitzroy North,2,h,846000.0,3.5,3068.0,2.0,1.0,0.0,160.0,119.0,1880.0,-37.7933,144.9824,6244.0,3068.0,126.01298701298701,308.0
3989,Fitzroy North,2,h,1055000.0,3.5,3068.0,2.0,1.0,0.0,192.0,85.2,1910.0,-37.7793,144.9879,6244.0,3068.0,126.01298701298701,308.0
3990,Flemington,3,h,1250000.0,4.4,3031.0,3.0,2.0,2.0,226.0,140.0,2002.0,-37.7824,144.9243,3593.0,3031.0,119.91489361702128,188.0
3991,Flemington,2,h,953000.0,4.4,3031.0,2.0,1.0,0.0,274.0,103.0,1930.0,-37.7813,144.9238,3593.0,3031.0,119.91489361702128,188.0
3992,Flemington,2,u,603000.0,4.4,3031.0,2.0,1.0,1.0,0.0,96.0,1890.0,-37.788,144.9306,3593.0,3031.0,119.91489361702128,188.0
3993,Flemington,3,h,940000.0,4.4,3031.0,3.0,1.0,1.0,320.0,110.0,1940.0,-37.7844,144.9359,3593.0,3031.0,119.91489361702128,188.0
3994,Flemington,5,h,1550000.0,4.4,3031.0,5.0,1.0,1.0,432.0,200.0,1915.0,-37.7859,144.9323,3593.0,3031.0,119.91489361702128,188.0
3995,Flemington,2,u,500000.0,4.4,3031.0,2.0,1.0,1.0,0.0,72.9,1970.0,-37.7829,144.9247,3593.0,3031.0,119.91489361702128,188.0
3996,Flemington,2,u,450000.0,4.4,3031.0,2.0,1.0,1.0,0.0,62.0,1970.0,-37.7826,144.9311,3593.0,3031.0,119.91489361702128,188.0
3997,Flemington,2,u,390000.0,4.4,3031.0,2.0,1.0,1.0,472.0,55.0,1960.0,-37.7851,144.922,3593.0,3031.0,119.91489361702128,188.0
3998,Flemington,3,h,1085000.0,4.4,3031.0,3.0,1.0,1.0,180.0,132.0,1991.0,-37.7839,144.9273,3593.0,3031.0,119.91489361702128,188.0
3999,Flemington,2,h,1060000.0,4.4,3031.0,2.0,1.0,0.0,209.0,75.0,1890.0,-37.7846,144.9347,3593.0,3031.0,119.91489361702128,188.0
4000,Flemington,3,h,917000.0,4.4,3031.0,3.0,1.0,0.0,143.0,136.0,1890.0,-37.7868,144.9336,3593.0,3031.0,119.91489361702128,188.0
4001,Footscray,2,h,885000.0,6.4,3011.0,2.0,1.0,0.0,267.0,99.5,1890.0,-37.7961,144.89,7570.0,3011.0,95.6010101010101,198.0
4002,Footscray,2,t,485000.0,6.4,3011.0,2.0,2.0,1.0,0.0,70.0,2011.0,-37.7883,144.884,7570.0,3011.0,95.6010101010101,198.0
4003,Footscray,3,t,760000.0,6.4,3011.0,3.0,1.0,1.0,219.0,3.0,2011.0,-37.796,144.8819,7570.0,3011.0,95.6010101010101,198.0
4004,Footscray,3,h,871000.0,6.4,3011.0,3.0,1.0,1.0,267.0,101.0,1900.0,-37.7951,144.8901,7570.0,3011.0,95.6010101010101,198.0
4005,Footscray,2,h,882000.0,6.4,3011.0,2.0,1.0,0.0,172.0,80.0,1900.0,-37.7936,144.8905,7570.0,3011.0,95.6010101010101,198.0
4006,Footscray,3,h,895000.0,6.4,3011.0,3.0,1.0,2.0,272.0,106.0,1920.0,-37.7977,144.904,7570.0,3011.0,95.6010101010101,198.0
4007,Glen Huntly,1,u,260000.0,10.4,3163.0,1.0,1.0,1.0,1162.0,44.0,1965.0,-37.8911,145.0451,2403.0,3163.0,94.2051282051282,156.0
4008,Glen Iris,3,h,1452000.0,9.2,3146.0,3.0,2.0,2.0,269.0,184.0,1997.0,-37.854,145.0542,10412.0,,,
4009,Glen Iris,3,h,1800000.0,9.2,3146.0,3.0,1.0,3.0,732.0,138.0,1950.0,-37.8562,145.0864,10412.0,,,
4010,Glen Iris,3,t,1253000.0,9.2,3146.0,3.0,2.0,2.0,0.0,131.0,1995.0,-37.8574,145.0494,10412.0,,,
4011,Glen Iris,4,h,1760000.0,9.2,3146.0,4.0,3.0,3.0,622.0,160.0,1940.0,-37.858,145.0859,10412.0,,,
4012,Glen Iris,3,h,3310000.0,9.2,3146.0,3.0,3.0,2.0,662.0,265.0,1988.0,-37.8605,145.0455,10412.0,,,
4013,Glen Iris,3,h,1601000.0,9.2,3146.0,3.0,1.0,2.0,453.0,102.0,1930.0,-37.8487,145.0592,10412.0,,,
4014,Glen Iris,2,u,910000.0,9.2,3146.0,2.0,1.0,1.0,157.0,97.0,1970.0,-37.8499,145.0814,10412.0,,,
4015,Glenroy,3,h,780000.0,13.0,3046.0,3.0,1.0,2.0,742.0,101.0,1970.0,-37.702,144.9538,8870.0,,,
4016,Glenroy,2,t,420000.0,13.0,3046.0,2.0,2.0,1.0,1137.0,82.0,2009.0,-37.7045,144.9204,8870.0,,,
4017,Glenroy,3,h,895000.0,13.0,3046.0,3.0,1.0,2.0,697.0,148.0,1955.0,-37.7097,144.9256,8870.0,,,
4018,Glenroy,3,h,885000.0,13.0,3046.0,3.0,1.0,2.0,751.0,145.0,1972.0,-37.6962,144.9376,8870.0,,,
4019,Glenroy,3,h,597500.0,13.0,3046.0,3.0,1.0,2.0,663.0,84.0,1950.0,-37.6962,144.9349,8870.0,,,
4020,Glenroy,3,h,822000.0,13.0,3046.0,3.0,1.0,2.0,738.0,107.4,1960.0,-37.6972,144.941,8870.0,,,
4021,Glenroy,5,t,645000.0,13.0,3046.0,5.0,1.0,1.0,227.0,152.0,2013.0,-37.6979,144.941,8870.0,,,
4022,Glenroy,3,t,595000.0,13.0,3046.0,3.0,1.0,2.0,258.0,142.6,2001.0,-37.7047,144.9087,8870.0,,,
4023,Glenroy,4,h,1050000.0,13.0,3046.0,4.0,3.0,2.0,715.0,271.0,1970.0,-37.709,144.9373,8870.0,,,
4024,Glenroy,3,h,705000.0,13.0,3046.0,3.0,1.0,2.0,694.0,110.0,1960.0,-37.6974,144.9112,8870.0,,,
4025,Glenroy,3,u,590000.0,13.0,3046.0,3.0,2.0,2.0,0.0,118.0,2009.0,-37.7074,144.9266,8870.0,,,
4026,Glenroy,3,t,680000.0,13.0,3046.0,3.0,2.0,2.0,243.0,133.0,2014.0,-37.7116,144.9357,8870.0,,,
4027,Glenroy,3,h,935000.0,13.0,3046.0,3.0,1.0,2.0,666.0,176.0,1960.0,-37.7015,144.9191,8870.0,,,
4028,Hadfield,3,h,740000.0,12.1,3046.0,3.0,1.0,4.0,605.0,145.0,1960.0,-37.706,144.9467,2606.0,,,
4029,Hampton,2,t,837000.0,13.7,3188.0,2.0,2.0,1.0,516.0,92.0,2007.0,-37.9365,145.0008,5454.0,,,
4030,Hampton,4,h,2500000.0,13.7,3188.0,4.0,3.0,2.0,684.0,317.0,2008.0,-37.9436,145.0169,5454.0,,,
4031,Hampton,2,u,860000.0,13.7,3188.0,2.0,1.0,1.0,90.0,90.0,1962.0,-37.9354,144.9994,5454.0,,,
4032,Hawthorn,3,h,1700000.0,4.6,3122.0,3.0,1.0,2.0,338.0,132.0,1910.0,-37.8139,145.0243,11308.0,3122.0,180.57065217391303,184.0
4033,Hawthorn,1,u,440000.0,4.6,3122.0,1.0,1.0,1.0,0.0,51.0,1960.0,-37.8194,145.0397,11308.0,3122.0,180.57065217391303,184.0
4034,Hawthorn,1,u,535000.0,4.6,3122.0,1.0,1.0,1.0,918.0,50.0,2006.0,-37.8294,145.033,11308.0,3122.0,180.57065217391303,184.0
4035,Hawthorn,2,u,635000.0,4.6,3122.0,2.0,1.0,1.0,2679.0,78.0,1960.0,-37.8261,145.0269,11308.0,3122.0,180.57065217391303,184.0
4036,Hawthorn,1,u,317500.0,4.6,3122.0,1.0,1.0,0.0,0.0,55.0,1957.0,-37.826,145.0239,11308.0,3122.0,180.57065217391303,184.0
4037,Hawthorn,2,h,1800000.0,4.6,3122.0,2.0,1.0,0.0,221.0,106.0,1900.0,-37.8163,145.0251,11308.0,3122.0,180.57065217391303,184.0
4038,Hawthorn,1,u,275000.0,4.6,3122.0,1.0,1.0,0.0,479.0,30.0,1970.0,-37.8292,145.0322,11308.0,3122.0,180.57065217391303,184.0
4039,Hawthorn,3,h,1525000.0,4.6,3122.0,3.0,1.0,0.0,269.0,134.0,1905.0,-37.8162,145.0206,11308.0,3122.0,180.57065217391303,184.0
4040,Hawthorn,2,u,560000.0,4.6,3122.0,2.0,1.0,0.0,0.0,82.3,1960.0,-37.832,145.0431,11308.0,3122.0,180.57065217391303,184.0
4041,Hawthorn East,3,t,1264000.0,7.5,3123.0,3.0,2.0,2.0,0.0,187.0,2010.0,-37.8302,145.0527,6482.0,,,
4042,Hawthorn East,4,h,3600000.0,7.5,3123.0,4.0,3.0,2.0,667.0,310.0,1988.0,-37.8374,145.0511,6482.0,,,
4043,Hawthorn East,3,h,1405000.0,7.5,3123.0,3.0,2.0,2.0,185.0,185.0,1985.0,-37.8255,145.0481,6482.0,,,
4044,Hawthorn East,2,u,555000.0,7.5,3123.0,2.0,1.0,2.0,0.0,64.0,1970.0,-37.8254,145.0474,6482.0,,,
4045,Heidelberg,3,h,1271000.0,10.6,3084.0,3.0,2.0,2.0,330.0,171.0,2008.0,-37.7524,145.06,2890.0,,,
4046,Heidelberg Heights,2,h,665000.0,10.5,3081.0,2.0,1.0,1.0,263.0,84.0,1992.0,-37.7428,145.0511,2947.0,,,
4047,Heidelberg Heights,3,t,575000.0,10.5,3081.0,3.0,1.0,2.0,192.0,91.0,1995.0,-37.7388,145.0581,2947.0,,,
4048,Heidelberg Heights,4,h,706000.0,10.5,3081.0,4.0,1.0,2.0,374.0,113.0,1940.0,-37.7437,145.0506,2947.0,,,
